,Train_total_loss,Train_seq_loss,Train_murmur_loss,Val_total_loss,Val_seq_loss,Val_murmur_loss
0,1.2088982066001772,0.5464616619327408,0.6624365309825909,1.205318697602151,0.5459518534564272,0.6593668361400632
1,1.2046320418095828,0.5438339471941236,0.6607980896466803,1.2012663788210056,0.5432102478813899,0.6580561149282946
2,1.2015289537357596,0.5409884059665185,0.6605405514958254,1.1970195895352118,0.5401667642943632,0.6568528332465092
3,1.196667368604972,0.5377672513602052,0.6589001135181826,1.192389436183421,0.5366917265049433,0.6556977096784777
4,1.1921634084857888,0.5340990455211058,0.6580643592380989,1.187317059272734,0.5327298512989176,0.6545872079738164
5,1.1864347520409544,0.529918228536482,0.6565165334420305,1.181749380522985,0.5282597812625569,0.6534896072660888
6,1.1809189224375665,0.5252496826437539,0.6556692385723211,1.1758210929218145,0.5234091388216049,0.6524119576652303
7,1.1754101138431274,0.5202800152450023,0.6551300998610231,1.1697413836296058,0.5183559165796479,0.6513854714905978
8,1.1690008305724855,0.5151759166608216,0.6538249089221815,1.16355788720242,0.5132153186192667,0.6503425570124719
9,1.162785739524367,0.5099996289845845,0.6527861005815212,1.1574235996944833,0.5081206476325628,0.6493029600675809
10,1.1567083087469314,0.5047919587900176,0.6519163530624008,1.1513235616533855,0.5030212332919662,0.6483023163529283
11,1.1506983192068871,0.49950405457401575,0.6511942621277785,1.1450876729310748,0.4978038917245795,0.6472837869918359
12,1.1441176930166193,0.49402188380048606,0.6500958005104184,1.138611104030549,0.49233776468545165,0.6462733197687556
13,1.1385486083297358,0.48823639870559477,0.6503122146032717,1.1318767375986074,0.48659348597306396,0.6452832654165446
14,1.130365650990888,0.48217108009299625,0.6481945770985139,1.1248667172595062,0.48058245008164413,0.6442842756213322
15,1.1238944759050895,0.475936988216591,0.6479574920568834,1.1177564901920332,0.4744516193929274,0.6433048587906148
16,1.1163827206120387,0.4696219642467075,0.646760752007298,1.1107077897533164,0.46838693341078064,0.6423208643481965
17,1.1100887120618883,0.4635183266795895,0.6465703903614295,1.1038989222687665,0.4625386211391761,0.6413602873385891
18,1.1020369829507122,0.45773453004826437,0.644302445428576,1.0973836735188023,0.4569994231523772,0.640384252586745
19,1.0965959217532635,0.45229147145341525,0.6443044503101999,1.0912082977084774,0.4517948771010916,0.6394134108192148
20,1.0901951117828597,0.44724071462686876,0.6429544002614779,1.0853660838426349,0.44693639824422937,0.6384296878187253
21,1.0850162517697333,0.4425593442844823,0.6424569211390416,1.0798738345519443,0.442380433630468,0.6374934093649465
22,1.0795630276637924,0.4382299112337834,0.6413331176722037,1.0745949092216531,0.4380661976550083,0.6365286879874726
23,1.0744936010331567,0.43405779786265614,0.6404358044023437,1.0695032600590966,0.4339309315366235,0.6355723240818332
24,1.0695337490639616,0.4300827342070983,0.6394510210781886,1.0645353445101136,0.42989829529745255,0.6346370412070003
25,1.064839059629967,0.42614732443064857,0.6386917407995465,1.0595511129245179,0.4258790191610863,0.6336720795346207
26,1.0600354436289399,0.4222498728546594,0.6377855757327078,1.0546986720244256,0.4219272058195232,0.6327714524139012
27,1.0557073381221225,0.41831693781999796,0.637390404018357,1.049672357433115,0.41784170932934894,0.631830638315595
