,Train_loss,Train_seq_loss,Train_Murmur_loss,Train_cons_seq_loss,Train_cons_murmur_loss,val_loss_stu,val_loss_tch,val_seq_loss_stu,Val_Murmur_loss_stu,Val_Murmur_loss_tch
0,0.35128074097506284,0.003361349406821484,0.7013547718524933,3.44853105390268e-09,2.293356358570535e-06,0.7038753448906592,0.7039468698582407,1.983196163084358,0.7005140005531958,0.7005855255207774
1,0.3512616924156464,0.00336134936448864,0.7013163756240498,3.4344107640716655e-09,2.272025870537284e-06,0.7039219613802635,0.7039226624925258,1.983196163084358,0.7005606170428001,0.7005613181550624
2,0.35128708511847556,0.0033613493433222175,0.7013675597580996,3.4326469833871337e-09,2.2265806735171344e-06,0.703901541637162,0.7038547374434391,1.983196163084358,0.7005401972996986,0.7004933931059757
3,0.3512954776675157,0.003361349417404695,0.7013844766400077,3.4575033565538777e-09,2.132276925165323e-06,0.7038868007013354,0.7038925940707579,1.983196163084358,0.700525456363872,0.7005312497332945
4,0.351294773360069,0.00336134936448864,0.7013830569657412,3.444036790984503e-09,2.220326897613553e-06,0.7039016333677001,0.7039050459861755,1.983196163084358,0.7005402890302367,0.7005437016487122
5,0.3512776603020327,0.0033613493750718508,0.7013485323299061,3.427658684423682e-09,2.2275106271884906e-06,0.7038746981297509,0.7038859672465567,1.983196163084358,0.7005133537922875,0.7005246229090933
6,0.3512611467117851,0.003361349417404695,0.7013152160427787,3.448556309997103e-09,2.1184375602545535e-06,0.7039373904971753,0.7039667671009645,1.983196163084358,0.7005760461597119,0.7006054227635011
7,0.35125811039399496,0.0033613493327390065,0.7013090550899506,3.411132666477203e-09,2.2552567864960144e-06,0.703893644728903,0.7039748890925261,1.983196163084358,0.7005323003914397,0.7006135447550628
8,0.3512805917801648,0.0033613493433222175,0.7013542977246371,3.410856221399267e-09,2.085529658669291e-06,0.7038800954818726,0.7038439188973379,1.983196163084358,0.7005187511444092,0.7004825745598745
9,0.35128312406113715,0.0033613493327390065,0.7013592692938718,3.4069140775349506e-09,2.2260871631030592e-06,0.7038666048292387,0.7039007568763475,1.983196163084358,0.7005052604917753,0.7005394125388841
