,Train_total_loss,Train_seq_loss,Train_murmur_loss,Val_total_loss,Val_seq_loss,Val_murmur_loss
0,0.6852939934925423,0.011873888677339779,0.6734201046368365,0.6565861139198945,0.008521166306633687,0.6480649478811167
1,0.6291209482925084,0.008127142087218608,0.6209938063950117,0.5900220165834026,0.00791623440349549,0.582105781650281
2,0.5651019237671682,0.00792197123170927,0.5571799525141788,0.521099578568494,0.007867565811654771,0.5132320124774521
3,0.5215030233939648,0.007906571328448108,0.5135964517003984,0.4892754302846883,0.007864029817075843,0.48141140148781636
4,0.5133511190451561,0.007902785079615511,0.505448334112686,0.48593598512783553,0.007863585575377066,0.47807239952451813
5,0.5122478475365886,0.007901874033695713,0.504345973588209,0.48560212883781395,0.00786354464344934,0.4777385835639046
6,0.5121249046541398,0.007900902831513349,0.5042240018902235,0.48548024302636833,0.00786350952617595,0.47761673288747575
7,0.5118267732821431,0.007901092610989662,0.5039256808599291,0.4853790868044327,0.007863563038219905,0.47751552429528904
8,0.5112061379437979,0.007901108040185978,0.5033050299976753,0.48541883380087764,0.007863593151682077,0.4775552409946282
9,0.5106296609728891,0.007900673398772302,0.5027289875014537,0.4853245156140607,0.007863538283391947,0.47746097798881226
10,0.5103274888101161,0.007900631280754921,0.5024268573995025,0.4852417179915241,0.007863549676757913,0.47737816822835083
11,0.5102443872814317,0.007900278646627455,0.5023441086441043,0.48526785619029955,0.007863580144332782,0.4774042765135964
12,0.5101092077189371,0.007900423197825818,0.502208784291913,0.4852240657231405,0.0078635670631147,0.4773604980820153
