,Train_total_loss,Train_seq_loss,Train_murmur_loss,Val_total_loss,Val_seq_loss,Val_murmur_loss
0,0.685339519173612,0.01189673396746619,0.6734427855721126,0.6603713379627987,0.008261446022940924,0.652109892085862
1,0.631828521304096,0.008168128408370612,0.6236603928738511,0.6064903305545467,0.007718309397108665,0.5987720214909434
2,0.5751341984780566,0.00797530796507657,0.5671588906677261,0.5538724375773898,0.0076762752410021035,0.5461961631176139
3,0.5290495015893515,0.007965542352134241,0.5210839590474236,0.5200418083475165,0.007673635003638779,0.512368172636375
4,0.5085616139806453,0.007965520563186787,0.5005960932550686,0.5115779426796911,0.007673458140691219,0.5039044837925855
5,0.5043426812772386,0.007965116181591292,0.4963775651013394,0.5109733250542505,0.007673422593173637,0.5032999016383702
6,0.5035863700552528,0.007965252791723861,0.4956211170587729,0.5109442821781804,0.007673484314305929,0.5032707981302931
7,0.5029484775897396,0.007964667838976265,0.4949838096222419,0.5109403728085216,0.007673403634683428,0.5032669679857722
8,0.5019665486732654,0.007964885779599142,0.4940016628831357,0.5109459235685981,0.007673410313227009,0.5032725116746298
9,0.5017268339650637,0.007965273862968265,0.493761559860015,0.510946533657911,0.007673489325986952,0.5032730455192445
10,0.5014056863326188,0.007964333270591133,0.49344135317741644,0.5109472717256546,0.007673397461515155,0.5032738738589931
11,0.5008458529071996,0.00796467396649007,0.4928811788298746,0.5109680099096772,0.007673352165384277,0.5032946573320077
12,0.5006196974229992,0.007964934618657493,0.49265476304308814,0.5109651291993343,0.0076734371877889345,0.5032916917986731
13,0.5002381713626833,0.007964375683377349,0.49227379573273117,0.510968445758659,0.007673401375449083,0.5032950456096041
