,Train_total_loss,Train_seq_loss,Train_murmur_loss,Val_total_loss,Val_seq_loss,Val_murmur_loss
0,0.6840594526767017,0.011745091381293824,0.6723143608810247,0.6544103037929778,0.00847583575350638,0.6459344681846031
1,0.6280311439710966,0.008099036873143896,0.6199321066986017,0.5865537808006455,0.007907142519662179,0.5786466385457678
2,0.5644109509700593,0.007911615102079234,0.556499336309475,0.5162361824003175,0.007861625271865959,0.5083745570606006
3,0.5225993707197323,0.007903382551083245,0.5146959882526795,0.4839965539997002,0.007858806615350579,0.4761377472087688
4,0.5147936701132364,0.007902633680147953,0.5068910362906971,0.4803231146617347,0.007858535965320509,0.47246457878443204
5,0.5142464885583952,0.007902408390839112,0.5063440808016235,0.4799623650306758,0.00785850129104731,0.47210386402302856
6,0.5138422333601006,0.007902439336584731,0.5059397943184958,0.47994007673736844,0.007858473018182268,0.47208160315613834
7,0.5131827927521868,0.00790268045753094,0.5052801124890567,0.47984256638692524,0.007858512177905827,0.47198405439225927
8,0.5132333177359918,0.007902576479525025,0.5053307412720134,0.47980074371168535,0.007858539111773852,0.47194220444355534
9,0.5127018406850467,0.00790196204203286,0.5047998786634763,0.479614957804901,0.007858466528902456,0.471756491989709
10,0.5124437487210681,0.00790228648059763,0.5045414623412325,0.47964180846725035,0.007858471633726553,0.4717833366467346
11,0.5121769344345061,0.007901962330140086,0.5042749719522783,0.47951932768660804,0.0078584804891409,0.4716608470065114
12,0.512163451699356,0.00790177556900601,0.5042616762565919,0.4795402006146907,0.007858452273438322,0.4716817486052978
13,0.5117083692796459,0.00790232039013911,0.5038060487201593,0.4796386931911184,0.007858474984699363,0.4717802180736004
14,0.5112125916389909,0.007902392307130772,0.5033101993512935,0.4794300978939098,0.007858439069144635,0.4715716590636893
15,0.5113484090121059,0.007902445499773123,0.503445963493563,0.4794638903559029,0.007858423346469976,0.4716054674827005
16,0.5112281871378301,0.007902448464158078,0.5033257386759337,0.4794035603173454,0.007858476636197513,0.47154508304717896
17,0.5110462107615537,0.007902268795435902,0.5031439421319779,0.47931398269928827,0.007858370623518261,0.47145561176007694
18,0.510752160469669,0.00790179883401839,0.502850361790792,0.4792817538176583,0.007858348000876095,0.4714234064076153
19,0.5107888952219388,0.007901857758104725,0.5028870373869405,0.47917043780237684,0.00785830210833529,0.4713121356839784
20,0.5105676804668998,0.007901910637701568,0.5026657697425406,0.47919256107832237,0.007858215321549938,0.471334345023756
