,Epoch,Train_loss,Val_loss,Train_Frame_loss,Train_Murmur_loss,Val_seq_loss,Val_Murmur_loss
0,1,1.4433420008213824,1.4386321540606224,0.6961511091770418,0.7471908948004607,0.6914099713503304,0.7472221568479376
1,2,1.432163007076577,1.4268246586039914,0.6869287814675809,0.7452342305075577,0.6815742985676911,0.7452503808474137
2,3,1.4194763431349184,1.4128369606147377,0.6762792946749212,0.7431970495120374,0.6697122260675592,0.7431247553582919
3,4,1.4040081240627165,1.3951880313582339,0.6629535300062298,0.7410545982646469,0.6542077917163654,0.7409802396418684
4,5,1.384556263504407,1.3721157502319854,0.6456282450491332,0.7389280058307932,0.6340878141128411,0.7380279439990803
5,6,1.3589291480517296,1.3427112967281019,0.6229663181554791,0.7359628263784914,0.6078693161576482,0.7348419547080993
6,7,1.3266904726254631,1.3069718874106973,0.5944690508732005,0.7322214322726633,0.5760444493617042,0.7309274380489931
7,8,1.289078390670625,1.2654060881016618,0.5612591607295803,0.7278192352012449,0.5400863206992715,0.7253197724536314
8,9,1.24629837093732,1.2211045410673498,0.5243566302850768,0.7219417511726438,0.5022205769005469,0.7188839304245125
9,10,1.2019048103363028,1.1761181693966105,0.48690004922116714,0.715004766375336,0.46476375763699157,0.711354415699587
10,11,1.157810539023625,1.1326155411995062,0.4509855265520057,0.7068250089538604,0.43120447437641984,0.7014110862198523
11,12,1.1162323158745995,1.0926738359160342,0.4197979667241969,0.6964343479175431,0.40212219185748344,0.6905516426442033
12,13,1.0787621490612125,1.056028096554643,0.39299587442673706,0.6857662693742751,0.3771889786599046,0.6788391010235932
13,14,1.0442978407359558,1.0232080843489049,0.3701508146455389,0.6741470306602159,0.3562147654719272,0.6669933486793
14,15,1.0127982826306552,0.9917558603367563,0.35048404649943854,0.6623142445475373,0.33799975039595265,0.6537561099408037
15,16,0.9839508593970087,0.9647723226223962,0.3336101951549149,0.6503406663461739,0.3222011850041858,0.6425711272126537
16,17,0.9578543063756582,0.9399767849404933,0.3185959039343304,0.6392584001564282,0.3081936632172536,0.6317831087920626
17,18,0.9342491614904052,0.9169689996767852,0.30529452627755893,0.6289546343416255,0.2955886618565705,0.6213803248890376
18,19,0.9130138999772742,0.8962222168001078,0.2932964083212091,0.6197174914752457,0.28425380284503354,0.6119684243606309
19,20,0.8936670863753318,0.8770835141004142,0.28242823571969444,0.6112388543377775,0.27393317909564,0.6031503285391856
20,21,0.8759728996910183,0.859496213824062,0.27245097992437295,0.603521919585826,0.2643922862360033,0.5951039146568815
21,22,0.8583556829863862,0.8439630031585693,0.26324188286799194,0.5951138013512537,0.2555844794895689,0.5883785261946209
22,23,0.8438529003014962,0.8294498217307915,0.2545724153124162,0.58928048604112,0.2472978021128703,0.5821519995139817
23,24,0.8304716612644374,0.8156730326555544,0.2464932119047451,0.5839784510281621,0.23952244828313085,0.5761505921008223
24,25,0.8175212955251295,0.8030165292448916,0.23891884515085604,0.5786024499386632,0.23222944938530357,0.5707870863251767
25,26,0.8059988416036846,0.791194365994405,0.23181182031005507,0.5741870165594494,0.22532783388081243,0.5658665301436084
26,27,0.7928351041564479,0.7803599444486327,0.22502222634190297,0.5678128772063342,0.21878391337596764,0.5615760265770605
27,28,0.7838960532910642,0.7698836700390961,0.2185840607182597,0.5653119963371352,0.21257672345234177,0.557306955022327
28,29,0.7739747042361373,0.7600850230556423,0.2124948150797306,0.5614798875783467,0.2066659865743023,0.5534190371885138
29,30,0.7649602407391269,0.7512707766840013,0.20666831986587217,0.5582919200842248,0.20102880440526089,0.5502419710159302
30,31,0.7538590946055485,0.7423734214346288,0.20108950964107872,0.55276958382202,0.19565845874406523,0.5467149445566081
31,32,0.7455318883447705,0.734490972454265,0.19580468730215073,0.5497272019220595,0.1905259369793585,0.5439650426476689
32,33,0.738738194724439,0.7267052729251021,0.19069301869188035,0.5480451769941891,0.18561763480558233,0.5410876542834913
33,34,0.7308187104362976,0.7192424654960632,0.18587690404417498,0.5449418074441627,0.1809127268649764,0.538329730902688
34,35,0.723625685257341,0.712583243442794,0.18125626110300727,0.5423694229296933,0.17640355461734836,0.5361796888254456
35,36,0.7179458258366361,0.7059195439694291,0.17675930455581826,0.541186523910918,0.17207282998804319,0.5338467152441962
36,37,0.7122220405214608,0.699847699828067,0.1725243094607867,0.5396977339537842,0.16792392422587185,0.531923793028977
37,38,0.7063057168175749,0.6937177827802755,0.16835322157493693,0.5379524933193773,0.163931301892814,0.5297864866458764
38,39,0.6987340283275505,0.6881200889409599,0.16441017583267373,0.5343238535469169,0.1600918919858286,0.5280281989251153
39,40,0.6935201047601716,0.6826806042153957,0.16062485538032656,0.5328952474483653,0.1563932235463191,0.5262873891046491
40,41,0.6901171388247365,0.6773436655432491,0.15696548279713873,0.5331516556823971,0.15282870111829144,0.5245149663949417
41,42,0.6837485181450252,0.6725842928482314,0.15339766396748974,0.530350851374835,0.14939116077908016,0.5231931385347399
42,43,0.6780402561412354,0.6676781745280249,0.1500094630855654,0.5280307941981198,0.14607191373736172,0.5216062498294701
43,44,0.6743017879889541,0.6631703271704205,0.14670827683992171,0.5275935116750524,0.1428657460515782,0.5203045726832697
44,45,0.671176215462177,0.65876787153341,0.14351018841629587,0.5276660274814915,0.13976680060564461,0.5190010669877974
45,46,0.6648070660994583,0.6544613619982186,0.1404131134110002,0.5243939552363676,0.13677183723045608,0.5176895157765534
46,47,0.6615035705847827,0.6505725414065991,0.13743175865370336,0.5240718075503188,0.1338698643749043,0.5167026834972834
47,48,0.6580256396607674,0.6466468439263813,0.13453324850889048,0.5234923899272366,0.13106127992524938,0.5155855652639422
48,49,0.6537898119417791,0.6428785776687881,0.13176206421668005,0.5220277478072897,0.12833838336548561,0.514540202738875
49,50,0.6504124936581447,0.6392429856930749,0.12905700374918622,0.5213554873692681,0.12569665706763833,0.5135463246854685
50,51,0.6453729210410142,0.6357976982149027,0.1264133110634214,0.5189596112104522,0.12313323228035943,0.5126644582061445
51,52,0.6445091550546131,0.6324272733623698,0.12382735352258424,0.5206818068744199,0.12064556062726652,0.5117816984653473
52,53,0.6427694518988263,0.6293207710072145,0.12136827343925875,0.5214011788499731,0.1182266130790872,0.5110941679800971
53,54,0.6383556221245535,0.6261384477049617,0.11895431081727928,0.5194013079292394,0.1158771929346909,0.5102612505524845
54,55,0.632851771636359,0.6231382988267026,0.11660308120448618,0.5162486890305226,0.11359228926189875,0.509546015121169
55,56,0.631653955807294,0.6202138884592865,0.11432678150542191,0.5173271751772023,0.11137124135837717,0.5088426344475504
56,57,0.6283707743643137,0.6174766706208051,0.11210937223921674,0.5162614049730022,0.10920807446463633,0.5082686074709488
57,58,0.6244488398935409,0.6146771657264839,0.10995636178489818,0.5144924782812431,0.10710182399567911,0.5075753339266373
58,59,0.6256437633028362,0.6120648493201045,0.10786323233312885,0.5177805307519021,0.10505028104378006,0.5070145812075016
