,Epoch,Train_loss,Val_loss,Train_Frame_loss,Train_Murmur_loss,Val_seq_loss,Val_Murmur_loss
0,1,1.3211648820581452,1.316310339054819,0.6692335277516344,0.6519313500983506,0.6657485689147044,0.6505617701401145
1,2,1.313418283688713,1.308023167868792,0.6624266792251073,0.6509916065676858,0.6583921074867248,0.6496310603820672
2,3,1.3046693050986289,1.2979478973453327,0.6545507201028015,0.6501185867382687,0.6493138893175934,0.6486339950965623
3,4,1.2935616157361307,1.2852094626022597,0.6445473408869992,0.6490142790572918,0.6377784201654337,0.6474310086945356
4,5,1.2793204067691017,1.2686691130621959,0.6315659584751855,0.6477544437241173,0.6226893752308215,0.6459797457113104
5,6,1.260652898755839,1.246677614874759,0.614435901019827,0.6462170072043725,0.6026823385287139,0.643995276346045
6,7,1.2367254056394001,1.219087132761034,0.5927583323745391,0.6439670711607809,0.5776698944932324,0.6414172641301559
7,8,1.2073950357221466,1.1866322719444662,0.566019110533656,0.6413759318623697,0.5481755765817933,0.6384567032426091
8,9,1.1730375460873503,1.1493722333746441,0.5351888000208964,0.6378487450144137,0.5150092700780449,0.6343629424854861
9,10,1.1350102914477735,1.1110459198385982,0.5017923216956528,0.63321795660162,0.48161251928846716,0.6294333991357836
10,11,1.0967264091251834,1.071745650242951,0.46835440745750845,0.6283719990375748,0.4488657054254564,0.622879943403147
11,12,1.060463064359948,1.0373583595631486,0.43809478028466275,0.6223682863437465,0.42093410653583074,0.6164242400961407
12,13,1.0280727839114847,1.0073852575431437,0.4120586499678648,0.6160141379873988,0.39711332300962027,0.6102719280679347
13,14,0.9995704143335329,0.9802228608373869,0.3903515537470267,0.6092188605865062,0.3770192405935061,0.6032036371150259
14,15,0.973771882793618,0.955778484021203,0.3714595174368613,0.6023123711429771,0.35935845001269195,0.5964200236029544
15,16,0.9509459662292783,0.9342688297821303,0.3551235633434279,0.5958224020146298,0.3440541876574694,0.5902146395990404
16,17,0.9305728788673056,0.9135874138040058,0.34036156980621834,0.5902113064309871,0.3300770886873795,0.5835103380478035
17,18,0.9115456317053667,0.895439459913868,0.32699974723698616,0.5845458848135812,0.31738715717348004,0.578052302740388
18,19,0.8931801308601914,0.8779109954833985,0.3148029261508569,0.5783772078654547,0.3056531015089003,0.5722579004400867
19,20,0.8771796556579035,0.862402692689734,0.3034459739775534,0.5737336843104502,0.2948384286993641,0.5675642575247813
20,21,0.8613666416003568,0.8471617052110575,0.2928947392775088,0.568471901796828,0.28476074267241913,0.5624009496074612
21,22,0.8468274099683473,0.8334246170722832,0.28318168010030476,0.563645728635183,0.27536612112643355,0.5580584869546406
22,23,0.8338498986365712,0.8201096769106591,0.27408951284210786,0.5597603887697642,0.2665849997835644,0.5535246602559494
23,24,0.8215503382275134,0.8081651869466749,0.2654692839504406,0.556081050775752,0.2583560059636326,0.5498091705774857
24,25,0.809390918957352,0.7967531040563421,0.25744251938926144,0.5519484002749301,0.25058993343579566,0.546163177086135
25,26,0.7984856112649016,0.7863687646591058,0.24987871185462907,0.548606902212973,0.24328689822706126,0.5430818612292662
26,27,0.7894714396761322,0.776139466641313,0.24272526378994547,0.5467461727300666,0.23636284127073773,0.5397766246634015
27,28,0.7796487980827862,0.7668039517887568,0.23590419980221142,0.5437446006476649,0.22982710231158693,0.5369768579127425
28,29,0.7708280872259755,0.7578753944170677,0.2295045478036242,0.5413235366114318,0.22361101280834716,0.5342643796387365
29,30,0.7627434073991034,0.7497177243232727,0.22337340707780245,0.5393700047020615,0.21770575647636994,0.532011969109713
30,31,0.7545574417577156,0.7415944545955981,0.2175200076160415,0.5370374348402944,0.21207995162171833,0.5295144932754969
31,32,0.7453699501193299,0.7341228222442886,0.21202872889974272,0.5333412202497378,0.20670767815436347,0.5274151356543525
32,33,0.7397963303725363,0.7270191382553618,0.2067358405121242,0.5330604913480625,0.20156150834035066,0.5254576227422488
33,34,0.7329571844791091,0.7202004737773184,0.20165737595468744,0.5312998118613612,0.19664326431387563,0.5235572288602085
34,35,0.7240995005619704,0.7137243046598919,0.19674594874580592,0.5273535530408048,0.19193024453470262,0.521794056892395
35,36,0.7191455355021944,0.7076467514038086,0.19210357102681047,0.5270419654370143,0.18741393735853293,0.5202328068725134
36,37,0.7133374937778668,0.7019578970084757,0.1876550912774865,0.52568240259079,0.1830553267971944,0.5189025734440755
37,38,0.7083220802087252,0.696328757172924,0.18332845057266822,0.524993634723657,0.17887313896316592,0.5174556266453306
38,39,0.7013875525167352,0.6909599437551983,0.17917741338685936,0.5222101377244162,0.17484466110245656,0.5161152851783624
39,40,0.6982790318169254,0.6859338584592787,0.1751921935283342,0.5230868336448207,0.17095738886776618,0.5149764643887342
40,41,0.6931355915803378,0.6809311436394514,0.1713353250724337,0.5218002652832637,0.16720590399483504,0.5137252428774106
