,Epoch,Train_loss,Val_loss,Train_Frame_loss,Train_Murmur_loss,Val_seq_loss,Val_Murmur_loss
0,1,1.3406083324766922,1.3349511566808667,0.6914770184336482,0.6491313123006026,0.6874411413225077,0.6475099945472459
1,2,1.3313068961544847,1.3253137026802968,0.6835046934279302,0.6478021964143141,0.6788617408881753,0.6464519359297671
2,3,1.32102488905964,1.3134137743610448,0.6742565981012251,0.6467682951665753,0.668400559991093,0.6450132481122421
3,4,1.3080548757488926,1.2983417672626043,0.6626250591977683,0.6454298151374455,0.6548242298223205,0.6435175374402838
4,5,1.2910297843414449,1.278159240948952,0.6473187759181642,0.6437109979028802,0.6365958209765159,0.641563427852372
5,6,1.268665287616959,1.2517920041488388,0.6268509273626366,0.6418143623584026,0.6125054987810425,0.6392865104190374
6,7,1.2392912769080917,1.2184531830124936,0.6003983863729571,0.6388928852749344,0.5823264485698635,0.6361267215114529
7,8,1.2034444250063678,1.17903152643624,0.5676971479666805,0.6357472735219283,0.5470475352416604,0.6319840170569339
8,9,1.1621186159884016,1.135213145563158,0.5304680764181997,0.6316505388798006,0.5079900018239425,0.6272231308080383
9,10,1.1178523317858848,1.0902655492394657,0.4916114046701199,0.6262409302718851,0.4691473337553315,0.6211182050785776
10,11,1.0744341413947145,1.0483563196861139,0.4547196275380456,0.6197145150895285,0.43382666171607326,0.6145296852467423
11,12,1.0357309537110115,1.0117744773121204,0.4220613685189461,0.613669588529005,0.40404373558901124,0.6077307391974885
12,13,1.0011424586316597,0.9794124556800067,0.3945634704200326,0.6065789820802061,0.37906747975591887,0.6003449823896764
13,14,0.9710829944749991,0.9511314933582887,0.37154783800827884,0.5995351606748806,0.35765227342056016,0.5934792264033172
14,15,0.9457038514731144,0.9265339988773152,0.3519900717494636,0.5937137820085503,0.3396480017799442,0.5868859866918144
15,16,0.9211650743907943,0.9039281691535045,0.33493614229653595,0.5862289341983384,0.32378043330321876,0.5801477189791404
16,17,0.9011314416286765,0.8844341799364251,0.32007047662206334,0.5810609716640542,0.3098764098296731,0.574557770106752
17,18,0.8818152900959862,0.8659283985525875,0.30681839603386196,0.5749968945881443,0.29731966337915194,0.5686087416390241
18,19,0.8648117728740947,0.8495313622183719,0.294807670758169,0.5700040984337854,0.2860231520765919,0.56350821014178
