,Epoch,Train_loss,Val_loss,Train_Frame_loss,Train_Murmur_loss,Val_seq_loss,Val_Murmur_loss
0,1,1.3802121212912475,1.3754584579144493,0.6917697956268786,0.6884423239219274,0.6876749329647776,0.6877835586919623
1,2,1.3710954833675075,1.36537442449796,0.6838987533124323,0.6871967300550752,0.6791376481621952,0.6862367504734104
2,3,1.3600943685564229,1.3531733609862246,0.6745502817913503,0.6855440871267113,0.668509336245262,0.6846640455520759
3,4,1.3466389381747448,1.337363514657748,0.6628737023241008,0.6837652491655261,0.6548480256129119,0.6825155098559492
4,5,1.3296381970893199,1.3170963469198194,0.6478614659514536,0.6817767349843878,0.6371637267581487,0.6799326072304935
5,6,1.307424121184436,1.2922317662481535,0.628572593981958,0.6788515307202369,0.6154136310189458,0.6768181093668534
6,7,1.2789457236214756,1.2603792950258417,0.6038148236156364,0.6751309059564409,0.5879775128122103,0.6724017951448085
7,8,1.245095851864528,1.2234397904347565,0.5745154382507905,0.6705804009892569,0.5560616757910131,0.6673781017125663
8,9,1.2066689397640407,1.1812577118307857,0.5411524474127676,0.6655164839349527,0.5205168499784955,0.6607408539723542
9,10,1.1640140853793464,1.138623682523178,0.5054605831050505,0.6585535005318547,0.48459196353362777,0.65403171898955
10,11,1.1220396916904438,1.0960687718148958,0.47108512304793126,0.6509545665384325,0.45145301586490566,0.6446157598899582
11,12,1.0825153696425238,1.0593496597419352,0.440847643488228,0.6416677233598144,0.42381249696521434,0.6355371459055755
12,13,1.048424860619736,1.0264650207454875,0.4153196704663825,0.6331051929642729,0.40013326679245903,0.6263317255650537
13,14,1.0174380555970854,0.9979992141157894,0.3937186378013739,0.6237194186669321,0.3807760792263484,0.617223134889441
14,15,0.9912302120903612,0.9720102900165623,0.37549858216876425,0.6157316220312965,0.3637765067108607,0.6082337858313221
15,16,0.9674769580134094,0.949224395267034,0.3595449907373343,0.6079319704321953,0.34896370849366914,0.6002606763678082
16,17,0.9456770400019949,0.9285996129957296,0.3454867677010033,0.6001902744050718,0.3356398248066336,0.5929597713179507
17,18,0.9255817033149101,0.9097794510550418,0.33284730736681983,0.5927343908687093,0.3236508502798565,0.5861286072407739
18,19,0.9080484290841003,0.8925796896724377,0.32132514561662606,0.5867232878564539,0.312685200218427,0.5798944855140428
19,20,0.8929511651240589,0.8769586841938859,0.3107318007446295,0.5822193620945298,0.30246305394980866,0.5744956471152225
20,21,0.8769795960375306,0.8622089026337963,0.30078065135632837,0.5761989473113025,0.29295457702572064,0.5692543256080757
21,22,0.8636403483576494,0.848893870741634,0.2915302911681887,0.57211005579222,0.2840364235942647,0.5648574471473694
22,23,0.8497273299947866,0.8363927796735602,0.2828363275501653,0.5668910029706413,0.27565973966808643,0.56073301666874
23,24,0.8371308337767612,0.8245214636042967,0.27461017021406964,0.5625206616394308,0.26770462030071324,0.5568168407779629
24,25,0.8258036699863146,0.8133183154009156,0.2668510866605703,0.5589525792984034,0.2601710188186775,0.5531472901166495
25,26,0.8162843107979928,0.8028025255364887,0.2594862558765432,0.5567980593104291,0.2530372492337631,0.5497652827683142
26,27,0.8052468811748965,0.7927851026341066,0.2524994559795634,0.5527474275624232,0.24625358142084994,0.5465315063120955
27,28,0.7956926082946685,0.7836301344936177,0.24581772673379895,0.5498748813882692,0.23979856356725854,0.5438315793619317
28,29,0.7883440493814076,0.7746420474375708,0.2394414209836238,0.5489026248882439,0.2336422477738332,0.5409998028965319
