,Epoch,Train_loss,Val_loss,Train_Frame_loss,Train_Murmur_loss,Val_seq_loss,Val_Murmur_loss
0,1,1.374344184657716,1.3700651564840542,0.7037522570243936,0.6705919279949611,0.7011384349758342,0.6689266877659297
1,2,1.3667418167726546,1.3619884482884812,0.6985754594576667,0.6681663524164262,0.6954654271319761,0.6665230419676182
2,3,1.3584110260798796,1.352167252766884,0.6923528708809328,0.6660581566126256,0.6883415325213287,0.6638257202455553
3,4,1.3468466456003498,1.3389117127757961,0.684177426790836,0.6626692268641956,0.6785955804889485,0.6603161114757344
4,5,1.3321074242757553,1.3210728693816622,0.672893048023165,0.6592143703019888,0.6649324164552204,0.656140465857619
5,6,1.3120822823645986,1.2976715120218567,0.6572932534893771,0.6547890390339834,0.6464668918464144,0.6512045993643292
6,7,1.285963478301417,1.266964613785178,0.6366172956946932,0.649346183658764,0.6227752715854321,0.6441893292685686
7,8,1.2525160742673964,1.2297680604255805,0.6109635306206843,0.641552548216511,0.594031759237839,0.6357362961365005
8,9,1.2145803233765793,1.1887425543898242,0.5816373800416054,0.6329429408692551,0.5631478267200922,0.6255947068586187
9,10,1.1735636942700924,1.1463553517551746,0.5502423420178582,0.6233213564603945,0.5316250180794021,0.6147303415557085
10,11,1.132276479341809,1.106670107679852,0.5198654745141906,0.6124110048276182,0.5022937356415441,0.6043763591071306
11,12,1.0942311903684756,1.0692566245289172,0.4923912959570919,0.601839892488123,0.4765491217879926,0.5927074794041909
12,13,1.0602135901548424,1.0365709494736235,0.4683646637631988,0.5918489327038841,0.4541252446376671,0.5824456958447473
13,14,1.028708426845843,1.0082192208807348,0.4474720355067803,0.5812363885281432,0.4345485359935437,0.5736706784216025
14,15,1.002831913395212,0.9828067858340377,0.4290575962071911,0.57377432175782,0.4170393830638821,0.5657674221669213
15,16,0.9788793396436899,0.9599034473047419,0.41247248738363046,0.5664068538381195,0.4012783412205971,0.5586251060841447
16,17,0.9574450875801469,0.93874157121626,0.397289207756881,0.5601558780643865,0.3867501764984454,0.5519913986577826
17,18,0.9377764784625664,0.920584808567823,0.3832586017091565,0.55451787780545,0.3733863792176974,0.5471984422813028
18,19,0.9207741333776854,0.9030405155682968,0.3703814527637315,0.5503926790358937,0.3608732197244289,0.5421673087750452
19,20,0.9045250211640478,0.8869504421444262,0.3582621839778961,0.5462628387642117,0.349237913600469,0.5377125285439572
20,21,0.8875683158784037,0.8724373902304697,0.3469695421588138,0.54059877792775,0.33832517175351157,0.5341122210025787
21,22,0.8735635097159645,0.8587453547170607,0.336420364345034,0.5371431408175696,0.3281181257660106,0.5306272264254295
22,23,0.8609669429455025,0.8460184699397976,0.32645818979057634,0.5345087494727859,0.3185008778410443,0.52751760250431
23,24,0.8501398004159965,0.834296524928788,0.31707874234710287,0.5330610596469536,0.3094162418680676,0.5248802765951318
24,25,0.8397219265552759,0.8237164335735774,0.30817172399753373,0.5315502025577421,0.3008142426862555,0.5229021804817652
25,26,0.8284150610230473,0.8132202900062173,0.29979712924967794,0.5286179380856096,0.2926661536855213,0.5205541273294869
26,27,0.8188328064743879,0.8037393317384235,0.2918164451281405,0.5270163587161473,0.2849259614944458,0.5188133831751549
27,28,0.808569800505241,0.7943755408464852,0.2842031989680162,0.5243666013564053,0.27752405809143843,0.5168514892206354
28,29,0.7996467882207396,0.7857686927763082,0.27691139582435664,0.5227353908183229,0.2704645181106309,0.5153041656744682
29,30,0.7930139221016768,0.7775310164791043,0.27000727197509805,0.5230066511786188,0.2637102658465757,0.5138207506325285
30,31,0.7831672391244475,0.7697681782609326,0.26330790365853496,0.5198593333618324,0.2572412898985006,0.5125268858368114
31,32,0.776864907094542,0.7623218766713546,0.25691130906918797,0.5199535932911737,0.2510293756501149,0.511292485564442
32,33,0.7696325563950493,0.7551718325938208,0.250812479477197,0.5188200777068824,0.24504797473802406,0.5101238494202242
33,34,0.7605170372501632,0.7484887387792943,0.24491714486021135,0.5155998909927112,0.23930382991241197,0.5091849120996766
34,35,0.7572766070331715,0.742006072351488,0.23923395651352056,0.5180426506922512,0.23377038306098874,0.5082357034844868
35,36,0.7494714232485267,0.7358264607898259,0.23375308382958257,0.5157183379312937,0.22843260547872318,0.5073938475827039
