,Epoch,Train_total_Loss,Val_total_Loss,Train_CTC_Loss,Train_Murmur_Loss,Val_CTC_Loss,Val_Murmur_Loss
0,1,8.739652509263255,9.821608055244058,8.037991569769428,0.7016609251269043,9.120305109832247,0.7013028662083512
1,2,8.675487478859045,9.739135968483101,7.974985776523563,0.7005017657537718,9.039061976287325,0.7000740663479951
2,3,8.603153546212855,9.641068610498461,7.903918024327172,0.6992355057434423,8.942268914691473,0.6987996283224074
3,4,8.517335932753195,9.524651744002004,7.81930077306092,0.6980351659716392,8.827282960536117,0.6973687125464617
4,5,8.404897935470691,9.364003016585011,7.708409127647286,0.6964888222232025,8.6683403984975,0.6956626675896725
5,6,8.253207573888057,9.147320685952396,7.5584721825626495,0.6947354106237661,8.45376296609135,0.6935574679051415
6,7,8.041384646988547,8.832762385222871,7.349066462624619,0.6923182201661658,8.141914516384318,0.6908479401620767
7,8,7.728148438821362,8.361707752033816,7.038778490738782,0.6893699333211433,7.674606827558097,0.6871008693161658
8,9,7.240784239256112,7.674931613469528,6.5554287484911224,0.6853554823157936,6.992854570938369,0.6820770273774357
9,10,6.6060596125203475,6.913379329746053,5.926258034161685,0.6798015647150177,6.2376554521463685,0.6757239501355058
10,11,5.954221186950861,6.191673789590092,5.280717462054683,0.6735037638216602,5.523244159504519,0.6684296351368144
11,12,5.372395727953987,5.580860894413318,4.706354131240971,0.6660415879350569,4.920193319805598,0.6606675622826915
12,13,4.877777596961314,5.0798907781051374,4.219889167653087,0.6578884482449481,4.427075137122203,0.6528156640165943
13,14,4.480377990372327,4.66826167349088,3.8289181072279295,0.6514598736760371,4.023165761010121,0.6450960080502397
14,15,4.155338462255176,4.339498922380351,3.511840519034527,0.6434979502232905,3.7021718558618577,0.6373271182432013
15,16,3.8891501242589768,4.0717980885909775,3.253381623790465,0.6357685218709513,3.441824201810158,0.6299738637471604
16,17,3.672030990451196,3.8465185957439876,3.042516332401206,0.6295146545651074,3.2237189648515088,0.6227996955483647
17,18,3.491118219631256,3.6576004173796055,2.8691714593736886,0.621946741682485,3.0418028831481934,0.6157975342314123
18,19,3.336477206809312,3.5022865489377812,2.721321413481492,0.6151558031249428,2.893119849188853,0.6091666918689922
19,20,3.2076473641119407,3.364297811863786,2.597770781787929,0.6098765882746133,2.7614904306702694,0.6028073603824033
20,21,3.0973602272303014,3.247477457078837,2.4942342513053375,0.603125963300483,2.65064843387927,0.5968290389594385
21,22,3.0046988714484306,3.1479266102031125,2.406591623840711,0.598107226238156,2.5568920555761303,0.591034624334109
22,23,2.919161336302297,3.062395301107633,2.326733107666777,0.5924282219616406,2.476780117164224,0.5856151164588281
23,24,2.848548581175428,2.987971640441377,2.2615234742688,0.5870251058545878,2.4075843697887356,0.5803872239791741
24,25,2.785563948400364,2.9184166180885445,2.2035348252308546,0.5820291151148275,2.342849325729629,0.5755672816502846
25,26,2.7328475262010157,2.8607110815533137,2.1547715794757396,0.5780759330487554,2.2897204261715127,0.5709906941753323
26,27,2.6807765384701425,2.8090844914064568,2.1068948120684237,0.5738817197278396,2.2423821481607726,0.5667024186102011
27,28,2.6394526089217476,2.7614088446406995,2.0693167908968877,0.5701358225617827,2.198814488265474,0.5625943592039205
28,29,2.599190363486827,2.71973294080314,2.033169201244916,0.5660211548776306,2.16094904430842,0.5587839086176986
29,30,2.5677469731429237,2.6827665894718495,2.0055405350594118,0.5622064429820735,2.127623642097085,0.5551429645489838
30,31,2.5358846566325974,2.6486299991607667,1.9765048383417145,0.5593798149703816,2.0969148700520144,0.5517151822478085
31,32,2.508648595820457,2.6182757385706497,1.9531606975603815,0.5554878936902765,2.0697063227831305,0.5485694869089934
32,33,2.483272214390859,2.5922227318004025,1.9301568674107512,0.5531153604922476,2.046644738569098,0.5455780140424179
33,34,2.461120503157854,2.567454017218897,1.9113431664638867,0.5497773410665088,2.0247583841873427,0.5426956473770789
34,35,2.4407559892977395,2.5447017976793194,1.8942989998605457,0.546456998741173,2.0046344191341077,0.5400673138893257
35,36,2.4223181976511934,2.525579922886218,1.8776850464984454,0.5446331660456902,1.9879418777207196,0.5376380670878846
36,37,2.4085487739459888,2.5072112891633633,1.8653348857239997,0.54321388470423,1.9718587018675724,0.5353525521391529
37,38,2.3939226469280834,2.4910236326314634,1.8536550590364695,0.5402675814149923,1.9579138076911538,0.5331098274659303
38,39,2.38059612590834,2.475956129623672,1.8415708973206544,0.539025232434207,1.9449084346577272,0.5310477028458805
39,40,2.3684841091305397,2.462995036173675,1.8320984779900762,0.5363856314692258,1.9339041160324872,0.5290909021587695
40,41,2.3576453502705528,2.4500834586256643,1.823055903292202,0.5345894329566293,1.9227608292789782,0.5273226214667498
41,42,2.3473312658824383,2.438954002574339,1.814333776052131,0.5329974878906086,1.9134223711692682,0.5255316662586341
42,43,2.3380640396017167,2.4283976668018408,1.8064369770682325,0.5316270779688846,1.9044654644141763,0.5239321517742286
43,44,2.3297313469520144,2.419051024873378,1.8008363728226053,0.5288949644966673,1.896681696681653,0.5223693192005158
44,45,2.322034145940159,2.4109703855999447,1.7940810636072217,0.527953104754541,1.8900109250666732,0.5209594256797079
45,46,2.3139781124737797,2.4031247987585553,1.7875539815300943,0.5264241426969456,1.8834825329861398,0.5196422905234968
46,47,2.3079662843757878,2.3956675957825224,1.7836234219088716,0.5243428533601945,1.8773947319741977,0.5182728314803818
47,48,2.3033998184814286,2.389012157310874,1.7793809538445156,0.5240188557110106,1.8719819804369393,0.5170301987963207
48,49,2.2990173437420465,2.383466104733742,1.775935603253301,0.5230817464393472,1.8675535937487069,0.5159124969425848
49,50,2.2971333847214224,2.3775386980024433,1.7727927000431876,0.5243406890507765,1.8626403452986378,0.5148983150215473
50,51,2.288602908671527,2.372188046018956,1.7676651083298698,0.5209377980731957,1.858320150537006,0.513867956197868
51,52,2.286135713237462,2.367195444591975,1.7647935295394293,0.5213421985909745,1.8543039378473314,0.5128914384518639
52,53,2.2843710675268496,2.362896670325328,1.7629452097567155,0.5214258623070567,1.850898945533623,0.5119976964037297
53,54,2.2795256183611645,2.358890449394614,1.7603947578447008,0.5191308536782031,1.8477395469859494,0.5111509035199375
54,55,2.279069821149423,2.3550249762454274,1.759730338129758,0.5193394689979437,1.844669716236955,0.5103552265692566
55,56,2.2730304153335075,2.3514347310793604,1.7551188340058197,0.5179115617005653,1.8418476080490371,0.5095872214284994
56,57,2.269558770052978,2.3481009240877833,1.7533765866884,0.5161821698524383,1.8392422312397068,0.508858669814417
57,58,2.2653152503430745,2.345384691529355,1.7510780823934295,0.5142371626894446,1.8372278375140692,0.508156843609729
58,59,2.2662416990462155,2.342167130971359,1.7503614049554856,0.5158802944194922,1.8346591367559917,0.5075079658273923
59,60,2.2632416568930744,2.339468564825543,1.748157760745836,0.5150838894733591,1.8325537770481433,0.5069148229340376
60,61,2.262333112333732,2.3369255752886757,1.7472947574227276,0.5150383640177264,1.8306047576968953,0.5063207841525643
61,62,2.2568750870668355,2.3348178362442273,1.7455805626878145,0.5112945241982018,1.8290596727597512,0.5057581645957494
62,63,2.257660855263291,2.332577362707106,1.7441971153431812,0.5134637411694072,1.8273426257957845,0.5052347785335476
63,64,2.2557554423841926,2.3302459732960847,1.7431841257587692,0.5125713138309422,1.8255367650824077,0.5047091992224677
64,65,2.2529923896137287,2.3286663596912964,1.7399339961269187,0.5130583883909908,1.8244202735060353,0.5042460732540842
65,66,2.2506853653065617,2.3264906996387547,1.7399394040073535,0.5107459782962305,1.8226797427161265,0.5038109220690646
66,67,2.252416364803409,2.3249959735547083,1.7391178659885151,0.5132984791877713,1.8215964874978794,0.503399530204676
67,68,2.2519573306616536,2.3232439332089183,1.7382553406203576,0.5137019910768982,1.820258749945689,0.5029851545721797
68,69,2.2510229481298887,2.321673756130671,1.7371719598244122,0.5138509823548748,1.8190506248150842,0.5026231557635937
69,70,2.2490488987763286,2.320218201006873,1.7371543490682855,0.5118945400588629,1.8179661589153742,0.5022520280490488
70,71,2.2468184726513094,2.318800436440161,1.7364086820746547,0.5104097877821736,1.8168580871517375,0.5019424063674475
71,72,2.2443448025681865,2.3176895933636166,1.7353506955532363,0.5089941014095491,1.8160838652465303,0.5016057615563021
72,73,2.2445345938830368,2.316052069906461,1.7344642554733942,0.5100703510341233,1.8147598937406377,0.5012922501159927
73,74,2.2422118686669714,2.315038625264572,1.733519780589807,0.5086920888004419,1.814026839046155,0.5010118067264557
74,75,2.240946931071,2.3138561895338157,1.732017549505828,0.508929396458114,1.8131195755328162,0.5007365543963546
75,76,2.2405958926552776,2.312907903477297,1.7321152767290808,0.5084806369669977,1.8124111644292282,0.5004967713760118
76,77,2.2413300890588523,2.311845776186151,1.7312044656151773,0.5101256053946127,1.811645837557518,0.5001999616622925
77,78,2.2397506997128973,2.3107709052199024,1.7305127718273736,0.5092379322580652,1.8107738648430776,0.4999970327999632
78,79,2.238923216023895,2.3098324533236227,1.7309254562401075,0.507997748375728,1.810038802583339,0.4997936586202201
79,80,2.2396032514324915,2.3091407662731105,1.7309806982720024,0.5086225491167101,1.8095569933875133,0.4995837520744841
80,81,2.2377694966841717,2.3082002906476036,1.7293819314001413,0.5083875680785118,1.8088459936238952,0.4993543085405382
81,82,2.2374518567267794,2.3074288125765525,1.7284958240279689,0.5089560295591286,1.80824103193768,0.49918782983796073
82,83,2.2364134837170035,2.30667343947847,1.7278847360374252,0.5085287503096785,1.8076720609503276,0.49900139792490816
83,84,2.235385257896638,2.3058560023873538,1.7275394729928817,0.5078457915776353,1.8070257106069791,0.4988303252195908
84,85,2.234481584414289,2.3053696058564266,1.7263434448757686,0.5081381467384195,1.806711945291293,0.4986576164172868
85,86,2.233374753579604,2.304758854235633,1.726674293196142,0.5067004673861037,1.806231259491484,0.4985276051497055
86,87,2.231738666244061,2.3036116947562006,1.7258721513111686,0.5058665138808522,1.805247544434111,0.4983641477964692
87,88,2.233260562652655,2.303175632832414,1.7248272256698651,0.5084333294212522,1.8049371121293407,0.49823846362404905
88,89,2.2330230327843963,2.3026093232429634,1.7248082715900839,0.5082147515615704,1.8045029025966839,0.4981064867165129
89,90,2.2329764984223437,2.302066646996191,1.7249977249370645,0.5079787771838578,1.804097358251022,0.4979693070306616
90,91,2.232096741887265,2.301542171381288,1.7249611612847018,0.5071355790245027,1.80367687677933,0.4978652881363691
91,92,2.2310287298843208,2.3010461944644733,1.7245137787496458,0.5065149576112965,1.8032915972046932,0.4977546231221345
92,93,2.23259069442223,2.300603721909604,1.7253246586163664,0.5072660363318837,1.8029517545538434,0.497651968770108
93,94,2.2315958090664862,2.299915431717695,1.7242668458788157,0.5073289738724525,1.8023670762272204,0.4975483914553109
94,95,2.230477340038613,2.299518602985447,1.7244210854723383,0.5060562612401538,1.8020528971138647,0.497465701931614
95,96,2.2279899504325433,2.299367667860904,1.722993246047982,0.5049966907080404,1.8020031678474555,0.4973645014277959
96,97,2.2301436082079342,2.2987640251547603,1.7237333289444676,0.5064102992522276,1.8014780755770408,0.4972859585689286
97,98,2.2312723348236716,2.298206937919229,1.7230554232594721,0.5082169050711397,1.8009958436933615,0.4972111071570445
98,99,2.2269608757473525,2.298024636608059,1.7216190905184359,0.5053418018971763,1.8008917000334141,0.49713298324811256
99,100,2.228623174135026,2.2977995904825503,1.7217964903794134,0.506826687963773,1.8007481033519164,0.49705152198419733
100,101,2.227198155230077,2.29717191114264,1.7217452155905932,0.505452924204083,1.8001793966454975,0.49699254965378065
101,102,2.2292211392408436,2.2969316854315287,1.72145553977859,0.5077656010403137,1.8000144813020351,0.4969171754384445
102,103,2.22934323861595,2.296737265990952,1.7219619187477604,0.5073813196709323,1.7998679387367378,0.4968693635221255
103,104,2.225992555586725,2.2966164322222693,1.7216668344635497,0.5043257107835939,1.7997997122295832,0.4968167576749446
104,105,2.227854418215407,2.2960418676925918,1.7227519398161673,0.5051024764595411,1.7992930590096166,0.49674883201970893
105,106,2.228361011932255,2.295924877716323,1.7211231866464125,0.5072378312693205,1.7992289866431286,0.49669588208198545
106,107,2.225039646892474,2.2954812421637065,1.7201420475748843,0.5048975982491114,1.7988388215081166,0.49664244399232377
107,108,2.2242611390874982,2.295376879481946,1.7209079996762326,0.5033531276744436,1.798780219029572,0.49659667449482414
108,109,2.226011888795443,2.2950732570583536,1.7204828877115013,0.5055289982565845,1.7985280538009385,0.49654512678162527
109,110,2.2268704029321014,2.2949171696679067,1.720276369551434,0.5065940291725071,1.7984142303466797,0.4965029429581206
110,111,2.223275341648327,2.2944582656278447,1.7206358017345456,0.5026395495793994,1.7980150861255193,0.49644313282885794
111,112,2.2252165403276667,2.2942887710312667,1.719168351226529,0.5060481884107364,1.7978909363180904,0.49639783329882864
112,113,2.226122118134033,2.2934716612605723,1.7199328314580775,0.5061892886156544,1.7971143237615035,0.49635733244782787
113,114,2.2250785375259494,2.2923650183920135,1.7176981029494718,0.507380449650239,1.796073939436573,0.4962910351106676
114,115,2.2244040451849356,2.292743416155799,1.718885607635258,0.505518439324995,1.7964505114797817,0.49629289538173355
115,116,2.222699497920403,2.29214259729547,1.7179148531854318,0.5047846520992517,1.7959052958730923,0.4962373039479983
116,117,2.2238092835411076,2.2912546780149814,1.7183149130516662,0.5054943792345243,1.7950551178495762,0.49619952894873537
117,118,2.2246929256546517,2.290961106348846,1.7178696504430881,0.5068232601542402,1.7947848958484196,0.4961762245428764
118,119,2.22467658628894,2.291122238514787,1.7183103066942538,0.506366274318048,1.7949593907695705,0.4961627636925649
119,120,2.224205631086725,2.290847157623808,1.717287547471309,0.5069180871331751,1.7947199069847495,0.49612728832131725
120,121,2.222980940466879,2.2911107103703388,1.717270331164453,0.5057105966943835,1.7949927523984748,0.49611796554872545
121,122,2.22307673252819,2.2907808821080096,1.7181953103648846,0.5048814106073027,1.7946965589361676,0.49608432822308296
122,123,2.2242061697312367,2.2903656749402064,1.7175824862452285,0.5066236866421286,1.7943060341527906,0.49605963038185896
123,124,2.2261836034319247,2.2899253424951587,1.7185868283890915,0.5075967838207924,1.793882020045135,0.49604331315574
124,125,2.222941284737269,2.290008340447636,1.7181631341140966,0.5047781685078532,1.79398063077765,0.4960276590565504
125,126,2.2238635388251766,2.289621100991459,1.7169367044720278,0.5069268401393691,1.7936238272715423,0.4959972363407329
126,127,2.222330764848359,2.289867302522821,1.7170435811561968,0.5052871766895204,1.7938647003497108,0.4960026190442554
127,128,2.2229424523044803,2.289986666986498,1.717687871399599,0.5052545803788612,1.7940021894745908,0.4959845008486408
128,129,2.2210177928127113,2.289738907248287,1.7156467328594984,0.5053710643586308,1.7937753208612992,0.4959636097237215
